,id_ccaa,anio,mes,id_energia,porcentaje,valor
498,13,2019,Julio,1,0.2766006406892026,10375.872
499,13,2019,Agosto,1,0.2880862858676051,9774.529
500,13,2019,Septiembre,1,0.2392077615721373,8009.285
501,13,2019,Octubre,1,0.2039335694164396,6472.266
502,13,2019,Noviembre,1,0.1201165089619648,3916.796
503,13,2019,Diciembre,1,0.0818907004428387,3434.892
504,13,2019,Enero,6,0.4020995016460393,13467.019
505,13,2019,Febrero,6,0.3862896412362893,13264.394
506,13,2019,Marzo,6,0.3850124072197434,14549.112
507,13,2019,Abril,6,0.3443339879502573,12888.082
508,13,2019,Mayo,6,0.3408720265403286,13359.963
509,13,2019,Junio,6,0.3538151492266509,14537.617
510,13,2019,Julio,6,0.3458275760805099,12972.72
511,13,2019,Agosto,6,0.3777855583653139,12817.951
512,13,2019,Septiembre,6,0.3861147180068875,12928.104
513,13,2019,Octubre,6,0.4241196171210067,13460.339
514,13,2019,Noviembre,6,0.4193549208181829,13674.454
515,13,2019,Diciembre,6,0.3493123921142521,14651.851
516,13,2019,Enero,2,0.2276092110125901,7623.0325
517,13,2019,Febrero,2,0.2084281737386237,7156.996
518,13,2019,Marzo,2,0.1664724969844477,6290.7765
519,13,2019,Abril,2,0.1966289254472766,7359.627
520,13,2019,Mayo,2,0.1605575732661289,6292.811
521,13,2019,Junio,2,0.1551239931104257,6373.761
522,13,2019,Julio,2,0.1733544191496163,6502.889
523,13,2019,Agosto,2,0.1482779943506725,5030.9495
524,13,2019,Septiembre,2,0.2279896632115481,7633.6745
525,13,2019,Octubre,2,0.2374251621814941,7535.193
526,13,2019,Noviembre,2,0.2263589152297909,7381.181
527,13,2019,Diciembre,2,0.1936561869022446,8122.877
528,14,2019,Enero,3,0.0801078830171748,34583.391
529,14,2019,Febrero,3,0.2730861189058443,76468.871
530,14,2019,Marzo,3,0.1407834674789923,49043.068
531,14,2019,Abril,3,0.1644819814598942,42637.727
532,14,2019,Mayo,3,0.1347913838729038,47543.649
533,14,2019,Junio,3,0.1497698295285329,39882.439
534,14,2019,Julio,3,0.0811345404817158,23208.688
535,14,2019,Agosto,3,0.0815925511515281,18503.258
536,14,2019,Septiembre,3,0.0641477831191626,16581.292
537,14,2019,Octubre,3,0.0664801338162302,14618.967
538,14,2019,Noviembre,3,0.2328607359725315,63900.263
539,14,2019,Diciembre,3,0.2713132124814277,83446.172
540,14,2019,Enero,4,0.8197908893560798,353912.097
541,14,2019,Febrero,4,0.55207223499115,154589.844
542,14,2019,Marzo,4,0.7003216672285214,243962.759
543,14,2019,Abril,4,0.6337515931135516,164283.815
544,14,2019,Mayo,4,0.6927587863557748,244350.044
545,14,2019,Junio,4,0.6252383501341611,166495.685
546,14,2019,Julio,4,0.7069863221525668,202234.768
547,14,2019,Agosto,4,0.6568186790442321,148950.919
548,14,2019,Septiembre,4,0.7350872271269508,190009.621
549,14,2019,Octubre,4,0.7686992396895636,169036.796
550,14,2019,Noviembre,4,0.628436290146096,172451.762
551,14,2019,Diciembre,4,0.6090254644966848,187314.297
552,14,2019,Enero,1,0.0358876988339006,15493.086
553,14,2019,Febrero,1,0.0871379602944848,24400.147
554,14,2019,Marzo,1,0.0916076347954404,31912.266
555,14,2019,Abril,1,0.1019876018337678,26437.665
556,14,2019,Mayo,1,0.0942305782862394,33237.032
557,14,2019,Junio,1,0.134174835586123,35729.624
558,14,2019,Julio,1,0.1239367164869763,35452.331
559,14,2019,Agosto,1,0.1470752011605586,33353.172
560,14,2019,Septiembre,1,0.1114419992447167,28806.176
561,14,2019,Octubre,1,0.0983563180687631,21628.533
562,14,2019,Noviembre,1,0.0432442981887448,11866.844
563,14,2019,Diciembre,1,0.0416575566380851,12812.364
564,14,2019,Enero,6,0.0642135287928446,27721.636
565,14,2019,Febrero,6,0.0877036858085208,24558.56
566,14,2019,Marzo,6,0.0672872304970458,23440.055
567,14,2019,Abril,6,0.0997788235927863,25865.096
568,14,2019,Mayo,6,0.078219251485082,27589.513
569,14,2019,Junio,6,0.090816984751183,24183.795
570,14,2019,Julio,6,0.0879424208787411,25156.095
571,14,2019,Agosto,6,0.1145135686436812,25968.965
572,14,2019,Septiembre,6,0.0893229905091697,23088.726
573,14,2019,Octubre,6,0.066464308425443,14615.487
574,14,2019,Noviembre,6,0.0954586756926274,26195.204
575,14,2019,Diciembre,6,0.0780037663838024,23991.149
576,15,2019,Enero,3,0.0440800482969881,18320.701
577,15,2019,Febrero,3,0.0899241972240424,21351.778
578,15,2019,Marzo,3,0.0788415319627802,21804.493
579,15,2019,Abril,3,0.0863208558425221,29005.118
580,15,2019,Mayo,3,0.1244289645453763,39473.319
581,15,2019,Junio,3,0.1822950174883191,51540.401
582,15,2019,Julio,3,0.1995759022085738,56336.98
583,15,2019,Agosto,3,0.2967825405998325,70128.962
584,15,2019,Septiembre,3,0.2303240799663847,54697.348
585,15,2019,Octubre,3,0.1174163474692599,27930.567
586,15,2019,Noviembre,3,0.039221980860104,20487.502
587,15,2019,Diciembre,3,0.0947186669443442,28001.972
588,15,2019,Enero,4,0.8614463612305516,358037.294
589,15,2019,Febrero,4,0.7190365263319671,170729.445
590,15,2019,Marzo,4,0.6973762074284654,192867.062
591,15,2019,Abril,4,0.7527957018108656,252950.784
592,15,2019,Mayo,4,0.648906010048835,205856.201
593,15,2019,Junio,4,0.5475426534570704,154807.127
594,15,2019,Julio,4,0.5412428050739732,152783.902
595,15,2019,Agosto,4,0.4113842820954511,97209.063
596,15,2019,Septiembre,4,0.5476035645065882,130044.86
597,15,2019,Octubre,4,0.6615536185432441,157367.931
598,15,2019,Noviembre,4,0.8868444459817779,463240.942
599,15,2019,Diciembre,4,0.8046112213258079,237869.7
600,15,2019,Enero,1,0.0846284910985757,35173.584
601,15,2019,Febrero,1,0.1794947248667468,42619.58
602,15,2019,Marzo,1,0.183874876848598,50852.62
603,15,2019,Abril,1,0.1313535711947491,44136.794
604,15,2019,Mayo,1,0.1826250869719847,57935.211
605,15,2019,Junio,1,0.2095514439628433,59246.63
606,15,2019,Julio,1,0.2010729611278455,56759.575
607,15,2019,Agosto,1,0.2264037788132852,53498.639
608,15,2019,Septiembre,1,0.1770138797030252,42037.245
609,15,2019,Octubre,1,0.17402456216047,41396.32
610,15,2019,Noviembre,1,0.0621224598742088,32449.509
611,15,2019,Diciembre,1,0.0840752811809752,24855.435
612,15,2019,Enero,5,0.0034268929201592,1424.297
613,15,2019,Marzo,5,0.0293190145055918,8108.496
614,15,2019,Abril,5,0.0217761887371392,7317.13
615,15,2019,Mayo,5,0.0367843538453378,11669.313
616,15,2019,Junio,5,0.0505351493166552,14287.839
617,15,2019,Julio,5,0.0476553606596296,13452.321
618,15,2019,Agosto,5,0.0507710271034858,11997.065
619,15,2019,Septiembre,5,0.0307828277720993,7310.304
620,15,2019,Octubre,5,0.0315550637481313,7506.202
621,15,2019,Noviembre,5,0.0056813486014897,2967.638
622,15,2019,Diciembre,5,0.0058925000979592,1742.018
623,15,2019,Enero,6,0.0064182064537251,2667.557
624,15,2019,Febrero,6,0.0115445515772435,2741.161
625,15,2019,Marzo,6,0.0105883692545645,2928.33
626,15,2019,Abril,6,0.0077536824147239,2605.355
627,15,2019,Mayo,6,0.0072555845884657,2301.731
628,15,2019,Junio,6,0.0100757357751121,2848.72
629,15,2019,Julio,6,0.0104529709299778,2950.701
630,15,2019,Agosto,6,0.0146583713879452,3463.736
631,15,2019,Septiembre,6,0.0142756480519025,3390.18
632,15,2019,Octubre,6,0.0154504080788945,3675.286
633,15,2019,Noviembre,6,0.0061297646824194,3201.867
634,15,2019,Diciembre,6,0.0107023304509135,3163.963
635,16,2019,Enero,3,0.5386224002909324,174997.102
636,16,2019,Febrero,3,0.1609050501292568,36585.947
637,16,2019,Marzo,3,0.0710032847235333,25196.269
638,16,2019,Abril,3,0.1592023070547637,49937.19
639,16,2019,Mayo,3,0.1047224684246004,53161.452
640,16,2019,Junio,3,0.3119353720334336,203767.828
641,16,2019,Julio,3,0.2774419995019337,175945.018
642,16,2019,Agosto,3,0.1544639863098171,84395.919
643,16,2019,Septiembre,3,0.2234664062445098,96129.746
644,16,2019,Octubre,3,0.0292791103431733,7416.62
645,16,2019,Noviembre,3,0.4379087055776904,92410.186
646,16,2019,Diciembre,3,0.4758119175394507,95889.692
647,16,2019,Marzo,4,0.014448185684942,5127.092
648,16,2019,Abril,4,0.0310113386188944,9727.366
649,16,2019,Mayo,4,0.0202197725358916,10264.392
650,16,2019,Junio,4,0.0095849498495818,6261.247
651,16,2019,Julio,4,0.0126235552839509,8005.463
652,16,2019,Agosto,4,0.0139643641636523,7629.839
653,16,2019,Septiembre,4,0.021890987861488,9416.964
654,16,2019,Octubre,4,0.0350889882639112,8888.306
655,16,2019,Noviembre,4,0.0675579796048494,14256.5
656,16,2019,Diciembre,4,0.0585204142997834,11793.535
657,16,2019,Enero,1,0.2093316355715165,68011.337
658,16,2019,Febrero,1,0.3539789260609833,80486.313
659,16,2019,Marzo,1,0.3078788279491521,109254.069
660,16,2019,Abril,1,0.2958527400489922,92800.505
661,16,2019,Mayo,1,0.2489673126863812,126386.095
662,16,2019,Junio,1,0.1966258511024304,128443.345
663,16,2019,Julio,1,0.2015052166352045,127788.291
664,16,2019,Agosto,1,0.2290577744712101,125152.418
665,16,2019,Septiembre,1,0.247721234645556,106563.576
666,16,2019,Octubre,1,0.3834665139879757,97134.967
667,16,2019,Noviembre,1,0.3001974234045739,63349.505
668,16,2019,Diciembre,1,0.3417460779492582,68871.596
669,16,2019,Enero,5,0.1807028853713418,58709.926
670,16,2019,Febrero,5,0.4019471192918591,91393.129
671,16,2019,Marzo,5,0.5557287759953725,197206.253
672,16,2019,Abril,5,0.4668300368509043,146431.171
673,16,2019,Mayo,5,0.5765324709512072,292671.704
674,16,2019,Junio,5,0.4535062980364754,296247.241
675,16,2019,Julio,5,0.4688524739733704,297331.54
676,16,2019,Agosto,5,0.5588410737323316,305339.174
677,16,2019,Septiembre,5,0.463039910519844,199188.369
678,16,2019,Octubre,5,0.453045933567873,114759.96
679,16,2019,Noviembre,5,0.0974643639535755,20567.529
680,16,2019,Diciembre,5,0.1165570063634106,23489.566
681,16,2019,Enero,6,0.0713430787662093,23179.192
682,16,2019,Febrero,6,0.0831689045179007,18910.613
683,16,2019,Marzo,6,0.050940925647,18076.928
684,16,2019,Abril,6,0.0471035774264452,14775.039
685,16,2019,Mayo,6,0.0495579754019195,25157.676
686,16,2019,Junio,6,0.0283475289780785,18517.664
687,16,2019,Julio,6,0.0395767546055402,25098.337
688,16,2019,Agosto,6,0.0436728013229887,23861.913
689,16,2019,Septiembre,6,0.043881460728602,18876.724
690,16,2019,Octubre,6,0.0991194538370666,25107.707
691,16,2019,Noviembre,6,0.0968715274593107,20442.425
692,16,2019,Diciembre,6,0.007364583848097,1484.174
693,17,2019,Enero,3,0.4353367275235484,682471.103
694,17,2019,Febrero,3,0.5713145557240196,831425.924
695,17,2019,Marzo,3,0.4562819517931049,720905.331
696,17,2019,Abril,3,0.4664694332001207,649832.949
697,17,2019,Mayo,3,0.3719254751399993,411861.408
698,17,2019,Junio,3,0.3497108120564223,196211.605
699,17,2019,Julio,3,0.2971521658599889,223655.948
700,17,2019,Agosto,3,0.1729011424646769,100744.514
701,17,2019,Septiembre,3,0.1661549664021886,182363.938
702,17,2019,Octubre,3,0.29724918033646,336069.117
703,17,2019,Noviembre,3,0.4708742599958954,1091922.758
704,17,2019,Diciembre,3,0.612119998044475,1627770.822
705,17,2019,Enero,4,0.5421507844356697,849921.958
706,17,2019,Febrero,4,0.4037136799079732,587518.76
707,17,2019,Marzo,4,0.5203324916362813,822102.355
708,17,2019,Abril,4,0.5087632523142578,708751.959
709,17,2019,Mayo,4,0.5931102213410959,656796.125
710,17,2019,Junio,4,0.5819268139590361,326500.612
711,17,2019,Julio,4,0.6501594257360606,489352.054
712,17,2019,Agosto,4,0.7588681892735599,442170.629
713,17,2019,Septiembre,4,0.8000363595996824,878082.577
714,17,2019,Octubre,4,0.6738751069221895,761881.368
715,17,2019,Noviembre,4,0.513248907812528,1190186.448
716,17,2019,Diciembre,4,0.3736054093169248,993504.519
717,17,2019,Enero,1,0.0006392506401364,1002.144
718,17,2019,Febrero,1,0.0009665119122123,1406.551
719,17,2019,Marzo,1,0.0012742565067875,2013.269
720,17,2019,Abril,1,0.0012867866619065,1792.607
721,17,2019,Mayo,1,0.0023508028000777,2603.223
722,17,2019,Junio,1,0.0036346724207054,2039.299
723,17,2019,Julio,1,0.0032145601831609,2419.486
724,17,2019,Agosto,1,0.0038763715255784,2258.65
725,17,2019,Septiembre,1,0.001948536737082,2138.623
726,17,2019,Octubre,1,0.0011376075409167,1286.176
727,17,2019,Noviembre,1,0.0002537174086604,588.352
728,17,2019,Diciembre,1,0.0002800816950038,744.803
729,17,2019,Enero,6,0.0146016373008463,22890.776
730,17,2019,Febrero,6,0.0148030874347815,21542.722
731,17,2019,Marzo,6,0.0121331037271258,19169.768
732,17,2019,Abril,6,0.0125614150426842,17499.156
733,17,2019,Mayo,6,0.0207597487043448,22988.851
734,17,2019,Junio,6,0.0386685935840356,21695.717
735,17,2019,Julio,6,0.0302949065802982,22801.907
736,17,2019,Agosto,6,0.0387607633336082,22584.78
737,17,2019,Septiembre,6,0.0206944958514626,22713.313
738,17,2019,Octubre,6,0.0186872772768791,21127.785
739,17,2019,Noviembre,6,0.0088883070621751,20611.33
740,17,2019,Diciembre,6,0.0083706334269647,22259.48
741,17,2019,Enero,2,0.0072716000997989,11399.5825
742,17,2019,Febrero,2,0.0092021650210133,13391.7795
743,17,2019,Marzo,2,0.0099781963367004,15765.1095
744,17,2019,Abril,2,0.0109191127810307,15211.2845
745,17,2019,Mayo,2,0.011853752014482,13126.5625
746,17,2019,Junio,2,0.0260591079798005,14620.936
747,17,2019,Julio,2,0.0191789416404913,14435.3125
748,17,2019,Agosto,2,0.0255935334025762,14912.6145
749,17,2019,Septiembre,2,0.011165641409584,12254.887
750,17,2019,Octubre,2,0.0090508279235545,10232.8415
751,17,2019,Noviembre,2,0.0067348077207408,15617.5235
752,17,2019,Diciembre,2,0.0056238775166315,14955.211
753,8743,2019,Enero,4,0.0453392322271762,805.427
754,8743,2019,Febrero,4,0.0297309694070135,499.329
755,8743,2019,Marzo,4,0.0301716486426574,702.388
756,8743,2019,Abril,4,0.0257386673435096,639.471
757,8743,2019,Mayo,4,0.0244625914927475,653.721
758,8743,2019,Junio,4,0.0128950491692099,349.853
759,8743,2019,Julio,4,0.0084508264203973,230.366
760,8743,2019,Agosto,4,0.0137861712908554,347.945
761,8743,2019,Septiembre,4,0.0211711335250762,513.735
762,8743,2019,Octubre,4,0.0163526555451621,402.117
763,8743,2019,Noviembre,4,0.0238528536689906,495.183
764,8743,2019,Diciembre,4,0.0295278041359349,445.285
765,8743,2019,Enero,1,0.4104178114500015,7290.851
766,8743,2019,Febrero,1,0.556907191800326,9353.207
767,8743,2019,Marzo,1,0.4889377716512286,11382.342
768,8743,2019,Abril,1,0.429025122984185,10659.026
769,8743,2019,Mayo,1,0.4837788142352067,12928.163
770,8743,2019,Junio,1,0.4907147596090053,13313.484
771,8743,2019,Julio,1,0.4581055854395422,12487.767
772,8743,2019,Agosto,1,0.4851730657886182,12245.136
773,8743,2019,Septiembre,1,0.4140748733692291,10047.868
774,8743,2019,Octubre,1,0.371459165351176,9134.299
775,8743,2019,Noviembre,1,0.3033407280360518,6297.325
776,8743,2019,Diciembre,1,0.3916106912023376,5905.565
777,8743,2019,Enero,6,0.0060594578709553,107.643
778,8743,2019,Febrero,6,0.004903032683441,82.346
779,8743,2019,Marzo,6,0.0047828292550832,111.343
780,8743,2019,Abril,6,0.0036197573174334,89.932
781,8743,2019,Mayo,6,0.0020281931571831,54.2
782,8743,2019,Junio,6,0.0046263656066168,125.517
783,8743,2019,Julio,6,0.0036312001476911,98.985
784,8743,2019,Agosto,6,0.0033076192483312,83.48
785,8743,2019,Septiembre,6,0.0005215565727337,12.656
786,8743,2019,Octubre,6,0.004043298667386,99.426
787,8743,2019,Noviembre,6,0.0044601358021563,92.592
788,8743,2019,Diciembre,6,0.0120188776092296,181.247
789,8743,2019,Enero,2,0.5381834984518669,9560.5395
790,8743,2019,Febrero,2,0.4084588061092195,6860.0295
791,8743,2019,Marzo,2,0.4761077504510306,11083.6625
792,8743,2019,Abril,2,0.5416164523548719,13456.3305
793,8743,2019,Mayo,2,0.4897304011148626,13087.209
794,8743,2019,Junio,2,0.491763825615168,13341.946
795,8743,2019,Julio,2,0.5298123879923693,14442.4645
796,8743,2019,Agosto,2,0.4977331436721951,12562.136
797,8743,2019,Septiembre,2,0.564232436532961,13691.565
798,8743,2019,Octubre,2,0.6081448804362758,14954.476
799,8743,2019,Noviembre,2,0.6683462824928014,13874.806
800,8743,2019,Diciembre,2,0.5668426270524977,8548.0965
801,8742,2019,Enero,3,0.0038550933128392,292.916
802,8742,2019,Febrero,3,0.0036896073690305,265.049
803,8742,2019,Marzo,3,0.0023879592134661,298.315
804,8742,2019,Abril,3,0.0031426768823371,296.753
805,8742,2019,Mayo,3,0.0023869668871014,305.942
806,8742,2019,Junio,3,0.0027622148897979,276.681
807,8742,2019,Julio,3,0.0015482570892157,298.419
808,8742,2019,Agosto,3,0.0015692048407722,299.29
809,8742,2019,Septiembre,3,0.002225773690307,282.539
810,8742,2019,Octubre,3,0.0026467071109852,297.947
811,8742,2019,Noviembre,3,0.0020212009648499,296.523
812,8742,2019,Diciembre,3,0.0033851593311306,299.145
813,8742,2019,Enero,7,0.0146042804939024,1109.656
814,8742,2019,Febrero,7,0.0135382861233726,972.545
815,8742,2019,Marzo,7,0.0156506966122454,1955.158
816,8742,2019,Abril,7,0.0163975544025757,1548.369
817,8742,2019,Mayo,7,0.0158460047698767,2031.012
818,8742,2019,Junio,7,0.0136986215211822,1372.141
819,8742,2019,Julio,7,0.0193381704328588,3727.338
820,8742,2019,Agosto,7,0.0182203667247809,3475.119
821,8742,2019,Septiembre,7,0.0174756309453434,2218.351
822,8742,2019,Octubre,7,0.0140605743418478,1582.837
823,8742,2019,Noviembre,7,0.0142906023790028,2096.522
824,8742,2019,Diciembre,7,0.0131229595063675,1159.67
825,8742,2019,Enero,4,0.7332837958747331,55716.046
826,8742,2019,Febrero,4,0.6739362576822044,48413.317
827,8742,2019,Marzo,4,0.7752060295731996,96842.352
828,8742,2019,Abril,4,0.710741412728851,67113.055
829,8742,2019,Mayo,4,0.7445662919505284,95432.451
830,8742,2019,Junio,4,0.7420726076927465,74330.709
831,8742,2019,Julio,4,0.8206975936890252,158185.457
832,8742,2019,Agosto,4,0.8310444608859636,158502.759
833,8742,2019,Septiembre,4,0.7915144342572787,100474.589
834,8742,2019,Octubre,4,0.7929399462905367,89263.401
835,8742,2019,Noviembre,4,0.8528336355084091,125116.103
836,8742,2019,Diciembre,4,0.777715146851266,68726.336
837,8742,2019,Enero,1,0.2355783723784872,17899.612
838,8742,2019,Febrero,1,0.2973821117276349,21362.932
839,8742,2019,Marzo,1,0.1995423994059523,24927.767
840,8742,2019,Abril,1,0.2602260003976624,24572.315
841,8742,2019,Mayo,1,0.2298312954264081,29457.906
842,8742,2019,Junio,1,0.2332472292393266,23363.525
843,8742,2019,Julio,1,0.153656024320325,29616.449
844,8742,2019,Agosto,1,0.1454293630769577,27737.331
845,8742,2019,Septiembre,1,0.1853445825607879,23527.582
846,8742,2019,Octubre,1,0.1852245312769534,20851.228
847,8742,2019,Noviembre,1,0.1249036664004614,18324.16
848,8742,2019,Diciembre,1,0.195534450396872,17279.291
849,8742,2019,Enero,6,0.0126784579400377,963.329
850,8742,2019,Febrero,6,0.0114537370977576,822.798
851,8742,2019,Marzo,6,0.0072129151951364,901.071
852,8742,2019,Abril,6,0.0094923555885734,896.333
853,8742,2019,Mayo,6,0.0073694409660853,944.555
854,8742,2019,Junio,6,0.0082193266569465,823.3
855,8742,2019,Julio,6,0.0047599544685751,917.458
856,8742,2019,Agosto,6,0.0037366044715254,712.672
857,8742,2019,Septiembre,6,0.0034395785462827,436.619
858,8742,2019,Octubre,6,0.0051282409796768,577.3
859,8742,2019,Noviembre,6,0.0059508947472768,873.034
860,8742,2019,Diciembre,6,0.0102422839143638,905.106
861,21,2019,Enero,3,0.0372407652845436,4832.856
862,21,2019,Febrero,3,0.0591848043245016,6169.385
863,21,2019,Marzo,3,0.0675972403193822,8314.541
864,21,2019,Abril,3,0.041603481347317,5478.406
865,21,2019,Mayo,3,0.0705545169397171,9242.694
866,21,2019,Junio,3,0.074689003348042,10018.641
867,21,2019,Julio,3,0.0571858576544531,11466.179
868,21,2019,Agosto,3,0.0546042986252797,11126.529
869,21,2019,Septiembre,3,0.0275038755815312,4749.934
870,21,2019,Octubre,3,0.0188563409858615,3332.928
871,21,2019,Noviembre,3,0.0181703291379118,3980.782
872,21,2019,Diciembre,3,0.0229980657091689,3543.821
873,21,2019,Enero,4,0.5301749305498367,68802.536
874,21,2019,Febrero,4,0.3131687392382882,32644.503
875,21,2019,Marzo,4,0.3207387424463129,39451.247
876,21,2019,Abril,4,0.4171415070881064,54929.791
877,21,2019,Mayo,4,0.2207910793420626,28923.795
878,21,2019,Junio,4,0.1909390993312116,25612.208
879,21,2019,Julio,4,0.1396532451552412,28001.488
880,21,2019,Agosto,4,0.0934857508990435,19049.268
881,21,2019,Septiembre,4,0.1747792569072195,30184.471
882,21,2019,Octubre,4,0.1807999909569077,31957.067
883,21,2019,Noviembre,4,0.4698917293530565,102944.56
884,21,2019,Diciembre,4,0.4028689511358767,62078.936
885,21,2019,Enero,1,0.3910091718192235,50742.54
886,21,2019,Febrero,1,0.5630981684736477,58696.982
887,21,2019,Marzo,1,0.5463429825353723,67200.837
888,21,2019,Abril,1,0.4853273846535934,63908.605
889,21,2019,Mayo,1,0.6370552132983736,83454.705
890,21,2019,Junio,1,0.6563736850305767,88044.719
891,21,2019,Julio,1,0.7583505422290243,152054.781
892,21,2019,Agosto,1,0.8080222641067567,164647.901
893,21,2019,Septiembre,1,0.7606930271564765,131372.092
894,21,2019,Octubre,1,0.7576225194451095,133912.582
895,21,2019,Noviembre,1,0.4874539102345804,106792.108
896,21,2019,Diciembre,1,0.5450980226226085,83995.317
897,21,2019,Enero,5,0.012476020389807,1619.054
898,21,2019,Febrero,5,0.0256859260075329,2677.484
899,21,2019,Marzo,5,0.0306083705369029,3764.866
900,21,2019,Abril,5,0.0251390644050711,3310.348
901,21,2019,Mayo,5,0.0418426717143531,5481.421
902,21,2019,Junio,5,0.0508828587850879,6825.33
903,21,2019,Julio,5,0.0287171911674874,5758.005
904,21,2019,Agosto,5,0.0256572693436321,5228.093
905,21,2019,Septiembre,5,0.0157964885041988,2728.062
906,21,2019,Octubre,5,0.0163022105483756,2881.476
907,21,2019,Noviembre,5,0.0064594196331011,1415.139
908,21,2019,Diciembre,5,0.0053171046701001,819.324
909,21,2019,Enero,6,0.029099111956589,3776.287
910,21,2019,Febrero,6,0.0388623619560296,4050.987
911,21,2019,Marzo,6,0.0347126641620296,4269.699
912,21,2019,Abril,6,0.0307885625059119,4054.282
913,21,2019,Mayo,6,0.0297565187054934,3898.126
914,21,2019,Junio,6,0.0271153535050817,3637.202
915,21,2019,Julio,6,0.0160931637937938,3226.796
916,21,2019,Agosto,6,0.0182304170252878,3714.749
917,21,2019,Septiembre,6,0.0212273518505738,3665.975
918,21,2019,Octubre,6,0.0264189380637456,4669.645
919,21,2019,Noviembre,6,0.0180246116413499,3948.858
920,21,2019,Diciembre,6,0.0237178558622457,3654.735
921,20,2019,Enero,3,0.0440871871264097,8005.688
922,20,2019,Febrero,3,0.1832225996578426,16722.568
923,20,2019,Marzo,3,0.1184445349352243,15352.383
924,20,2019,Abril,3,0.1501340137751144,15571.498
925,20,2019,Mayo,3,0.1112411038933421,16386.249
926,20,2019,Junio,3,0.1165622033942778,10306.085
927,20,2019,Julio,3,0.1622033969894713,13356.338
928,20,2019,Agosto,3,0.21527242683159,13845.794
929,20,2019,Septiembre,3,0.0932266874091871,8761.225
930,20,2019,Octubre,3,0.1024348327236948,6984.066
931,20,2019,Noviembre,3,0.0904599444350791,10643.731
932,20,2019,Diciembre,3,0.1602690299201219,16996.922
933,20,2019,Enero,4,0.9201085851473786,167080.341
934,20,2019,Febrero,4,0.6983315301315338,63736.114
935,20,2019,Marzo,4,0.7620078927672891,98768.905
936,20,2019,Abril,4,0.7234313982438594,75032.368
937,20,2019,Mayo,4,0.7818338081397097,115167.173
938,20,2019,Junio,4,0.7027400600608208,62134.196
939,20,2019,Julio,4,0.6413093568224854,52807.43
940,20,2019,Agosto,4,0.5366285047104954,34514.628
941,20,2019,Septiembre,4,0.7617099384800535,71583.71
942,20,2019,Octubre,4,0.7399116906857505,50447.606
943,20,2019,Noviembre,4,0.8575154086015524,100897.291
944,20,2019,Diciembre,4,0.7824081316298215,82976.293
945,20,2019,Enero,1,0.0322068186647555,5848.36
946,20,2019,Febrero,1,0.1119985755534834,10222.013
947,20,2019,Marzo,1,0.1131059843912174,14660.418
948,20,2019,Abril,1,0.1196865831178461,12413.572
949,20,2019,Mayo,1,0.1028123728288126,15144.664
950,20,2019,Junio,1,0.180695587637858,15976.569
951,20,2019,Julio,1,0.1932207083756552,15910.401
952,20,2019,Agosto,1,0.2425320649287842,15599.067
953,20,2019,Septiembre,1,0.1404789011004212,13201.877
954,20,2019,Octubre,1,0.1473146523825986,10043.998
955,20,2019,Noviembre,1,0.0446499439306697,5253.618
956,20,2019,Diciembre,1,0.0497897351576307,5280.323
957,20,2019,Enero,6,0.0035974090614562,653.245
958,20,2019,Febrero,6,0.00644729465714,588.439
959,20,2019,Marzo,6,0.0064415879062691,834.937
960,20,2019,Abril,6,0.0067480048631798,699.885
961,20,2019,Mayo,6,0.0041127151381356,605.819
962,20,2019,Junio,6,2.1489070432577247e-06,0.19
963,20,2019,Julio,6,0.0032665378123881,268.977
964,20,2019,Agosto,6,0.0055670035291303,358.056
965,20,2019,Septiembre,6,0.004584473010338,430.838
966,20,2019,Octubre,6,0.0103388242079558,704.907
967,20,2019,Noviembre,6,0.0073747030326986,867.725
968,20,2019,Diciembre,6,0.0075331032924258,798.904
969,8745,2020,Enero,1,0.0431270549231149,4.709
970,8745,2020,Febrero,1,0.0135336784713197,5.41
971,8745,2020,Marzo,1,0.0115007707403553,6.338
972,8745,2020,Abril,1,0.0116872117417616,5.699
973,8745,2020,Mayo,1,0.0159601692805576,8.014
974,8745,2020,Junio,1,0.0159690037075464,8.75
975,8745,2020,Julio,1,0.0143702543547739,7.909
976,8745,2020,Agosto,1,0.015613978228128,8.19
977,8745,2020,Septiembre,1,0.0131456302274465,6.833
978,8745,2020,Octubre,1,0.0108079894993385,6.295
979,8745,2020,Noviembre,1,0.0090224731539909,4.727
980,8745,2020,Diciembre,1,0.0126293661593613,3.833
981,8745,2020,Enero,2,0.956872945076885,104.48
982,8745,2020,Febrero,2,0.9864663215286802,394.3335
983,8745,2020,Marzo,2,0.9884992292596448,544.7555
984,8745,2020,Abril,2,0.9883127882582384,481.928
985,8745,2020,Mayo,2,0.9840398307194425,494.111
986,8745,2020,Junio,2,0.9840309962924536,539.1865
987,8745,2020,Julio,2,0.985629745645226,542.464
988,8745,2020,Agosto,2,0.9843860217718718,516.34
989,8745,2020,Septiembre,2,0.9868543697725536,512.9595
990,8745,2020,Octubre,2,0.9891920105006616,576.1445
991,8745,2020,Noviembre,2,0.9909775268460091,519.187
992,8745,2020,Diciembre,2,0.9873706338406386,299.666
993,4,2020,Enero,3,0.0588010856657207,43652.072
994,4,2020,Febrero,3,0.0319109317567246,31195.375
995,4,2020,Marzo,3,0.0254481491561974,28665.354
996,4,2020,Abril,3,0.0305388479066237,36060.911
