,value,percentage,datetime,tipo,anio,ccaa
0,54540.025,0.034189694732993436,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Aragón
1,62253.228,0.05178497487145648,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Aragón
2,129577.571,0.08384601688390969,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Aragón
3,181407.039,0.15174113434961597,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
4,258720.47,0.2003544102932511,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
5,228310.004,0.2103502246231436,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
6,260014.917,0.19127450220148476,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
7,235912.585,0.20624544708394651,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
8,176600.248,0.22018820941048795,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
9,162376.008,0.1734638891820738,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Aragón
10,112936.043,0.06839597107331659,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Aragón
11,64895.141,0.04884392539245736,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Aragón
0,4269.769,0.0026766049097043617,2021-01-01T00:00:00.000+01:00,Otras renovables,2021,Aragón
1,2855.09,0.0023749895171017747,2021-02-01T00:00:00.000+01:00,Otras renovables,2021,Aragón
2,3613.655,0.002338294936417852,2021-03-01T00:00:00.000+01:00,Otras renovables,2021,Aragón
3,4175.863,0.0034929746497245374,2021-04-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
4,4260.807,0.0032995899932400257,2021-05-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
5,3787.998,0.003490018905049902,2021-06-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
6,4691.78,0.0034514092279516496,2021-07-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
7,4241.46,0.0037080760824551853,2021-08-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
8,4223.832,0.005266345973255486,2021-09-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
9,4581.506,0.004894355138174146,2021-10-01T00:00:00.000+02:00,Otras renovables,2021,Aragón
10,4136.553,0.002505166214573685,2021-11-01T00:00:00.000+01:00,Otras renovables,2021,Aragón
