,value,percentage,datetime,tipo,anio,ccaa
5,15521.964,0.3606095402632393,2020-06-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad de Madrid
6,14499.984,0.33279947266143994,2020-07-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad de Madrid
7,14024.34,0.3568578663266862,2020-08-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad de Madrid
8,13839.095,0.3875398463710072,2020-09-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad de Madrid
9,14226.017,0.43468938118147704,2020-10-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad de Madrid
10,13750.782,0.4203447196204151,2020-11-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad de Madrid
11,15735.508,0.35299062351677496,2020-12-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad de Madrid
0,8156.7815,0.2052051916316757,2020-01-01T00:00:00.000+01:00,Residuos renovables,2020,Comunidad de Madrid
1,7402.1775,0.20033964902780424,2020-02-01T00:00:00.000+01:00,Residuos renovables,2020,Comunidad de Madrid
2,7525.094,0.19881502441563315,2020-03-01T00:00:00.000+01:00,Residuos renovables,2020,Comunidad de Madrid
3,6326.425,0.15960297705400922,2020-04-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
4,6095.645,0.14939834376311004,2020-05-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
5,5705.6495,0.132554852150036,2020-06-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
6,6789.8925,0.15583966461120688,2020-07-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
7,5867.209,0.14929470371031578,2020-08-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
8,6723.2945,0.1882741983949845,2020-09-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
9,7727.4905,0.2361207682748265,2020-10-01T00:00:00.000+02:00,Residuos renovables,2020,Comunidad de Madrid
10,7395.6935,0.22607737586531637,2020-11-01T00:00:00.000+01:00,Residuos renovables,2020,Comunidad de Madrid
11,6873.68,0.15419550414608704,2020-12-01T00:00:00.000+01:00,Residuos renovables,2020,Comunidad de Madrid
0,39749.3915,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad de Madrid
1,36948.1405,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad de Madrid
2,37849.725,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad de Madrid
3,39638.515,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
4,40801.289000000004,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
5,43043.686499999996,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
6,43569.7325,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
7,39299.512,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
8,35710.121499999994,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
9,32726.8565,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad de Madrid
10,32713.107500000002,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad de Madrid
11,44577.694,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad de Madrid
0,68693.358,0.24947451664487125,2020-01-01T00:00:00.000+01:00,Hidráulica,2020,Comunidad Foral de Navarra
1,38430.575,0.16849514928225448,2020-02-01T00:00:00.000+01:00,Hidráulica,2020,Comunidad Foral de Navarra
2,79387.92,0.2337378297135638,2020-03-01T00:00:00.000+01:00,Hidráulica,2020,Comunidad Foral de Navarra
3,60232.48,0.21132457967743792,2020-04-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
4,51025.246,0.1649974144924707,2020-05-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
5,34631.549,0.13603432468185084,2020-06-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
6,24280.712,0.07111456272826358,2020-07-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
7,19427.096,0.06467896852327172,2020-08-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
8,18279.816,0.06651333200205874,2020-09-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
9,45703.971,0.15269559905539415,2020-10-01T00:00:00.000+02:00,Hidráulica,2020,Comunidad Foral de Navarra
10,31907.892,0.13168414764373598,2020-11-01T00:00:00.000+01:00,Hidráulica,2020,Comunidad Foral de Navarra
11,68218.181,0.19307303571462434,2020-12-01T00:00:00.000+01:00,Hidráulica,2020,Comunidad Foral de Navarra
0,172277.467,0.6256622046141311,2020-01-01T00:00:00.000+01:00,Eólica,2020,Comunidad Foral de Navarra
1,144298.391,0.63266237709777,2020-02-01T00:00:00.000+01:00,Eólica,2020,Comunidad Foral de Navarra
2,210465.835,0.6196638922112208,2020-03-01T00:00:00.000+01:00,Eólica,2020,Comunidad Foral de Navarra
3,174898.501,0.6136282651824888,2020-04-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
4,197074.674,0.6372690818961763,2020-05-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
5,162729.101,0.6392074279039525,2020-06-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
6,258527.761,0.7571890262786378,2020-07-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
7,225631.881,0.7512001448412872,2020-08-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
8,206404.315,0.7510271837666481,2020-09-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
9,208930.956,0.6980320700719025,2020-10-01T00:00:00.000+02:00,Eólica,2020,Comunidad Foral de Navarra
10,169954.878,0.7014052588408264,2020-11-01T00:00:00.000+01:00,Eólica,2020,Comunidad Foral de Navarra
11,246710.193,0.6982462036660119,2020-12-01T00:00:00.000+01:00,Eólica,2020,Comunidad Foral de Navarra
0,11659.481,0.04234388114794243,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
1,20867.56,0.09149180404811541,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
2,21674.25,0.06381439588881042,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
3,22353.065,0.0784253290853614,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
4,33521.312,0.10839594600671659,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
5,30003.434,0.11785487511189531,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
6,37163.681,0.10884684615869902,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
7,31412.836,0.10458330112080039,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
8,27483.123,0.10000068296926057,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
9,19866.066,0.06637193185563674,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
10,13865.337,0.05722236632360907,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
11,10468.352,0.029627827507878863,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunidad Foral de Navarra
0,22721.898,0.08251939759305503,2020-01-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad Foral de Navarra
1,24484.669,0.10735066957186015,2020-02-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad Foral de Navarra
2,28117.144,0.08278388218640509,2020-03-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad Foral de Navarra
3,27539.495,0.09662182605471173,2020-04-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
4,27627.529,0.08933755760463663,2020-05-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
5,27215.406,0.10690337230230133,2020-06-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
6,21458.786,0.0628495648343996,2020-07-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
7,23890.058,0.07953758551464078,2020-08-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
8,22662.099,0.08245880126203259,2020-09-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
9,24813.272,0.08290039901706656,2020-10-01T00:00:00.000+02:00,Otras renovables,2020,Comunidad Foral de Navarra
10,26578.143,0.10968822719182852,2020-11-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad Foral de Navarra
11,27931.644,0.07905293311148494,2020-12-01T00:00:00.000+01:00,Otras renovables,2020,Comunidad Foral de Navarra
0,275352.204,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad Foral de Navarra
1,228081.195,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad Foral de Navarra
2,339645.149,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad Foral de Navarra
3,285023.541,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
4,309248.76099999994,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
5,254579.49,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
6,341430.94,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
7,300361.871,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
8,274829.353,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
9,299314.265,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,2020,Comunidad Foral de Navarra
10,242306.25,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad Foral de Navarra
11,353328.37,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,2020,Comunidad Foral de Navarra
0,32249.567,0.12581930289794147,2020-01-01T00:00:00.000+01:00,Hidráulica,2020,Comunitat Valenciana
1,30693.045,0.11507680918649703,2020-02-01T00:00:00.000+01:00,Hidráulica,2020,Comunitat Valenciana
2,28723.772,0.08673530302725732,2020-03-01T00:00:00.000+01:00,Hidráulica,2020,Comunitat Valenciana
3,50159.251,0.23379419739399945,2020-04-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
4,53933.744,0.20878079261785643,2020-05-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
5,34910.409,0.1404123210380264,2020-06-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
6,35077.365,0.1696883557285737,2020-07-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
7,45058.178,0.18771907250613243,2020-08-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
8,43023.312,0.1638481870173249,2020-09-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
9,35404.865,0.0990753737647768,2020-10-01T00:00:00.000+02:00,Hidráulica,2020,Comunitat Valenciana
10,14245.26,0.08396586710988047,2020-11-01T00:00:00.000+01:00,Hidráulica,2020,Comunitat Valenciana
11,29379.811,0.06262422264838893,2020-12-01T00:00:00.000+01:00,Hidráulica,2020,Comunitat Valenciana
0,191255.545,0.7461693779412876,2020-01-01T00:00:00.000+01:00,Eólica,2020,Comunitat Valenciana
1,186908.104,0.7007707517914219,2020-02-01T00:00:00.000+01:00,Eólica,2020,Comunitat Valenciana
2,260829.255,0.787609108956817,2020-03-01T00:00:00.000+01:00,Eólica,2020,Comunitat Valenciana
3,114045.472,0.5315703297216268,2020-04-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
4,134346.826,0.5200647078751522,2020-05-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
5,141292.798,0.5682903833391645,2020-06-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
6,97427.705,0.4713109740101213,2020-07-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
7,122532.097,0.5104869442584086,2020-08-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
8,158757.129,0.6046040286885763,2020-09-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
9,264867.847,0.7411942098860346,2020-10-01T00:00:00.000+02:00,Eólica,2020,Comunitat Valenciana
10,121275.995,0.714837362026985,2020-11-01T00:00:00.000+01:00,Eólica,2020,Comunitat Valenciana
11,404282.483,0.8617440128609238,2020-12-01T00:00:00.000+01:00,Eólica,2020,Comunitat Valenciana
0,28692.071,0.11193999509879442,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunitat Valenciana
1,40798.74,0.15296588585555795,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunitat Valenciana
2,34885.5,0.1053414716478527,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunitat Valenciana
3,43056.615,0.20068853792149802,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
4,56420.617,0.2184076287611056,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
5,56715.134,0.22811258392655,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
6,57838.866,0.2797981566957868,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
7,56240.074,0.2343045146866847,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
8,48248.469,0.18374745700683393,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
9,45414.512,0.12708591745074985,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Comunitat Valenciana
10,28534.459,0.16819072396336274,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunitat Valenciana
11,30502.682,0.06501766634717307,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Comunitat Valenciana
0,1315.325,0.00513164330498561,2020-01-01T00:00:00.000+01:00,Solar térmica,2020,Comunitat Valenciana
1,5645.095,0.021165039837352354,2020-02-01T00:00:00.000+01:00,Solar térmica,2020,Comunitat Valenciana
2,3725.853,0.011250715574194634,2020-03-01T00:00:00.000+01:00,Solar térmica,2020,Comunitat Valenciana
3,4212.705,0.019635579971732202,2020-04-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
4,10581.928,0.04096328479003958,2020-05-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
5,12767.689,0.05135261654429996,2020-06-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
6,12911.193,0.0624584859970032,2020-07-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
7,12674.283,0.052802948433472864,2020-08-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
8,9224.035,0.03512843018069716,2020-09-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
9,8479.22,0.023727865951014664,2020-10-01T00:00:00.000+02:00,Solar térmica,2020,Comunitat Valenciana
10,2856.928,0.01683959694596635,2020-11-01T00:00:00.000+01:00,Solar térmica,2020,Comunitat Valenciana
11,2162.347,0.004609127675160193,2020-12-01T00:00:00.000+01:00,Solar térmica,2020,Comunitat Valenciana
0,2804.021,0.010939680756990899,2020-01-01T00:00:00.000+01:00,Otras renovables,2020,Comunitat Valenciana
1,2672.917,0.010021513329170959,2020-02-01T00:00:00.000+01:00,Otras renovables,2020,Comunitat Valenciana
2,3001.489,0.00906340079387831,2020-03-01T00:00:00.000+01:00,Otras renovables,2020,Comunitat Valenciana
3,3070.422,0.01431135499114368,2020-04-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
4,3044.02,0.011783585955846257,2020-05-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
5,2941.788,0.011832095151959222,2020-06-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
6,3461.265,0.016744027568514955,2020-07-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
7,3525.203,0.0146865201153015,2020-08-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
8,3327.391,0.0126718971065678,2020-09-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
9,3186.384,0.008916632947424164,2020-10-01T00:00:00.000+02:00,Otras renovables,2020,Comunitat Valenciana
10,2742.725,0.016166449953805468,2020-11-01T00:00:00.000+01:00,Otras renovables,2020,Comunitat Valenciana
11,2817.199,0.006004970468353885,2020-12-01T00:00:00.000+01:00,Otras renovables,2020,Comunitat Valenciana
0,256316.52900000004,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,2020,Comunitat Valenciana
1,266717.90099999995,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,2020,Comunitat Valenciana
2,331165.869,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,2020,Comunitat Valenciana
3,214544.46499999997,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
4,258327.13499999998,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
5,248627.818,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
6,206716.39400000003,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
7,240029.835,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
8,262580.33599999995,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
9,357352.828,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,2020,Comunitat Valenciana
10,169655.367,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,2020,Comunitat Valenciana
11,469144.52200000006,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,2020,Comunitat Valenciana
0,90353.729,0.4032418008504191,2020-01-01T00:00:00.000+01:00,Hidráulica,2020,Extremadura
1,60864.594,0.20684676782343694,2020-02-01T00:00:00.000+01:00,Hidráulica,2020,Extremadura
2,44749.996,0.13644730899324933,2020-03-01T00:00:00.000+01:00,Hidráulica,2020,Extremadura
3,67563.233,0.20734928552761145,2020-04-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
4,77545.154,0.13543145999625023,2020-05-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
5,159563.077,0.20691855467453468,2020-06-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
6,228071.039,0.2521821510046108,2020-07-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
7,177582.114,0.21311067370860054,2020-08-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
8,108363.01,0.19115516525312504,2020-09-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
9,74508.786,0.1632706722889579,2020-10-01T00:00:00.000+02:00,Hidráulica,2020,Extremadura
10,195736.08,0.5113581211940771,2020-11-01T00:00:00.000+01:00,Hidráulica,2020,Extremadura
11,185891.969,0.5225422079004678,2020-12-01T00:00:00.000+01:00,Hidráulica,2020,Extremadura
0,8964.814,0.04000928109617976,2020-01-01T00:00:00.000+01:00,Eólica,2020,Extremadura
1,7850.162,0.02667857501177725,2020-02-01T00:00:00.000+01:00,Eólica,2020,Extremadura
2,14959.167,0.04561202825427334,2020-03-01T00:00:00.000+01:00,Eólica,2020,Extremadura
3,7642.679,0.02345512433022381,2020-04-01T00:00:00.000+02:00,Eólica,2020,Extremadura
4,8452.054,0.014761386806803516,2020-05-01T00:00:00.000+02:00,Eólica,2020,Extremadura
5,7984.295,0.01035389146760509,2020-06-01T00:00:00.000+02:00,Eólica,2020,Extremadura
6,7193.698,0.00795419814489277,2020-07-01T00:00:00.000+02:00,Eólica,2020,Extremadura
7,8540.472,0.010249150101397255,2020-08-01T00:00:00.000+02:00,Eólica,2020,Extremadura
8,9301.274,0.016407689012464633,2020-09-01T00:00:00.000+02:00,Eólica,2020,Extremadura
9,11612.262,0.025445882631016416,2020-10-01T00:00:00.000+02:00,Eólica,2020,Extremadura
10,12432.325,0.03247929739920282,2020-11-01T00:00:00.000+01:00,Eólica,2020,Extremadura
11,11719.245,0.03294279032154701,2020-12-01T00:00:00.000+01:00,Eólica,2020,Extremadura
0,76825.802,0.3428676944839512,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Extremadura
1,123561.479,0.4199205298015047,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Extremadura
2,146070.506,0.4453838938216281,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Extremadura
3,149785.591,0.4596869317396494,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
4,238551.294,0.4166262927328087,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
5,294616.152,0.3820529755490553,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
6,311051.707,0.34393533211779664,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
7,320601.082,0.38474320998750067,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
8,247783.772,0.437097012012703,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
9,229362.496,0.5026007123481172,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,2020,Extremadura
10,135168.009,0.35312477458312286,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Extremadura
11,116642.502,0.3278819997334835,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,2020,Extremadura
0,29216.231,0.13038981050247345,2020-01-01T00:00:00.000+01:00,Solar térmica,2020,Extremadura
1,81318.692,0.27635949734306253,2020-02-01T00:00:00.000+01:00,Solar térmica,2020,Extremadura
2,98693.205,0.3009256635055141,2020-03-01T00:00:00.000+01:00,Solar térmica,2020,Extremadura
3,78392.442,0.24058376305741203,2020-04-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
4,223575.263,0.3904708769697669,2020-05-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
5,290880.773,0.3772090026301725,2020-06-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
6,333760.534,0.36904488072493735,2020-07-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
7,301869.388,0.36226389696364875,2020-08-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
8,177447.823,0.31302257042668236,2020-09-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
9,116974.163,0.2563248075662935,2020-10-01T00:00:00.000+02:00,Solar térmica,2020,Extremadura
10,24972.566,0.06524052403192651,2020-11-01T00:00:00.000+01:00,Solar térmica,2020,Extremadura
11,19370.897,0.05445157927932081,2020-12-01T00:00:00.000+01:00,Solar térmica,2020,Extremadura
0,18707.784,0.08349141306697652,2020-01-01T00:00:00.000+01:00,Otras renovables,2020,Extremadura
1,20654.747,0.07019463002021883,2020-02-01T00:00:00.000+01:00,Otras renovables,2020,Extremadura
2,23492.524,0.07163110542533516,2020-03-01T00:00:00.000+01:00,Otras renovables,2020,Extremadura
3,22458.668,0.06892489534510332,2020-04-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
4,24454.822,0.042709983494370524,2020-05-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
5,18095.233,0.023465575678632375,2020-06-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
6,24313.115,0.026883438007762432,2020-07-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
7,24692.818,0.02963306923885284,2020-08-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
8,23989.195,0.042317563295025125,2020-09-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
9,23893.608,0.05235792516561501,2020-10-01T00:00:00.000+02:00,Otras renovables,2020,Extremadura
10,14467.927,0.037797282791670606,2020-11-01T00:00:00.000+01:00,Otras renovables,2020,Extremadura
11,22120.753,0.06218142276518086,2020-12-01T00:00:00.000+01:00,Otras renovables,2020,Extremadura
0,224068.36,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,2020,Extremadura
1,294249.67399999994,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,2020,Extremadura
2,327965.398,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,2020,Extremadura
3,325842.61299999995,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
4,572578.587,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
5,771139.53,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
6,904390.093,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
7,833285.874,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
8,566885.0739999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
9,456351.315,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,2020,Extremadura
10,382776.907,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,2020,Extremadura
11,355745.36600000004,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,2020,Extremadura
0,1309799.276,0.5345705467898102,2020-01-01T00:00:00.000+01:00,Hidráulica,2020,Galicia
1,982090.81,0.47823796489788245,2020-02-01T00:00:00.000+01:00,Hidráulica,2020,Galicia
2,1106496.575,0.5328242863461782,2020-03-01T00:00:00.000+01:00,Hidráulica,2020,Galicia
3,563131.345,0.46305615587114657,2020-04-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
4,606170.337,0.44325018795985377,2020-05-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
5,391369.675,0.4437512734460047,2020-06-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
6,228817.559,0.21326903229822408,2020-07-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
7,254144.11,0.3075532605525367,2020-08-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
8,404116.625,0.3977059522470735,2020-09-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
9,325871.002,0.22792189438581126,2020-10-01T00:00:00.000+02:00,Hidráulica,2020,Galicia
10,657698.322,0.39225971766937284,2020-11-01T00:00:00.000+01:00,Hidráulica,2020,Galicia
11,1088201.357,0.43721991102705243,2020-12-01T00:00:00.000+01:00,Hidráulica,2020,Galicia
0,1098630.429,0.4483858556892757,2020-01-01T00:00:00.000+01:00,Eólica,2020,Galicia
1,1019655.144,0.4965302556534637,2020-02-01T00:00:00.000+01:00,Eólica,2020,Galicia
2,911904.272,0.439119970113266,2020-03-01T00:00:00.000+01:00,Eólica,2020,Galicia
3,615784.069,0.5063518597740868,2020-04-01T00:00:00.000+02:00,Eólica,2020,Galicia
4,705036.597,0.5155442044318075,2020-05-01T00:00:00.000+02:00,Eólica,2020,Galicia
5,425126.168,0.48202579421928926,2020-06-01T00:00:00.000+02:00,Eólica,2020,Galicia
6,807471.314,0.7526023199354007,2020-07-01T00:00:00.000+02:00,Eólica,2020,Galicia
7,512267.317,0.6199218373302057,2020-08-01T00:00:00.000+02:00,Eólica,2020,Galicia
8,563565.678,0.5546255975555512,2020-09-01T00:00:00.000+02:00,Eólica,2020,Galicia
9,1039173.243,0.7268223704654979,2020-10-01T00:00:00.000+02:00,Eólica,2020,Galicia
